subject,sequences_ 1,sequences_ 2,sequences_ 3,sequences_ 4,sequences_ 5,sequences_ 6,sequences_ 7,sequences_ 8,sequences_ 9,sequences_10,sequences_11,sequences_12,sequences_13,sequences_14,sequences_15,sequences_16,responseLeft
13,65,43,43,49,84,50,51,41,46,59,63,50,22,35,31,31,1
13,56,28,71,45,61,36,47,38,53,30,29,19,59,25,35,49,1
13,56,51,34,48,29,70,37,67,30,28,56,36,38,66,26,34,1
13,33,45,30,63,38,50,43,75,61,69,46,51,87,49,68,40,1
13,68,70,35,44,31,63,60,63,58,76,84,80,41,62,58,67,0
13,64,53,25,64,55,30,45,53,54,44,40,24,39,18,63,25,1
13,72,66,54,20,57,60,52,49,59,80,84,45,70,45,62,63,0
13,42,54,53,39,18,32,67,28,43,36,42,59,57,82,46,55,0
13,24,53,29,26,47,48,65,47,67,39,49,34,50,66,37,68,1
13,41,59,51,55,25,32,32,15,40,26,56,62,48,44,37,72,0
13,69,70,66,51,40,74,66,38,51,40,44,71,23,49,63,59,1
13,78,27,56,54,72,60,60,51,75,38,29,35,43,58,46,59,1
13,45,41,51,53,22,69,60,65,77,48,62,55,67,74,29,70,0
13,58,59,27,72,32,41,48,47,47,49,26,16,26,31,52,54,0
13,37,37,61,44,62,67,59,27,55,60,35,57,72,84,56,65,0
13,50,30,57,44,22,60,36,61,49,34,48,42,72,65,72,66,0
13,60,35,62,30,28,35,55,32,41,56,55,84,41,60,45,41,0
13,35,27,67,53,28,29,35,28,54,34,42,65,57,63,41,25,1
13,65,41,79,49,64,84,65,64,74,54,26,34,49,63,61,55,1
13,46,54,48,65,34,69,46,78,67,34,39,41,24,60,52,41,1
13,17,49,44,50,58,60,25,56,63,62,73,48,78,42,43,36,0
13,61,85,52,79,42,74,72,61,57,31,37,55,56,68,52,79,1
13,15,52,55,32,28,51,40,49,70,26,66,36,50,56,36,56,0
13,39,57,27,36,38,53,66,68,62,26,35,48,25,19,49,36,1
13,60,62,32,22,53,28,46,40,32,30,49,64,50,66,69,56,0
13,20,53,58,63,25,45,32,37,55,51,55,40,46,82,29,49,0
13,92,57,54,46,67,67,74,60,74,66,57,50,45,23,67,57,1
13,36,31,41,48,30,52,22,68,59,62,31,38,43,44,68,70,0
13,72,49,74,71,58,30,58,77,24,62,52,54,41,48,71,55,1
13,63,40,69,28,59,49,51,25,44,65,41,52,81,62,53,74,0
13,45,54,48,39,68,22,48,72,28,28,60,47,49,57,30,22,1
13,38,46,72,51,46,79,49,67,78,45,54,53,88,63,79,56,0
13,52,31,39,34,24,31,73,32,73,48,47,52,59,18,48,53,1
13,44,55,29,43,58,50,75,64,61,24,47,41,63,47,18,40,1
13,76,64,42,69,52,55,61,29,27,59,63,45,32,42,59,31,1
13,47,75,66,68,78,51,59,37,65,26,44,45,73,58,57,39,1
13,40,38,20,33,42,45,73,56,61,62,39,35,60,73,36,65,0
13,60,21,50,43,17,46,44,57,71,48,49,64,45,68,53,22,0
14,35,78,52,52,63,67,41,39,25,63,44,50,53,59,32,23,1
14,68,37,68,71,61,50,39,72,65,69,50,43,40,25,42,53,1
14,53,49,72,71,41,74,60,88,70,37,45,66,66,58,32,48,1
14,59,51,39,28,46,41,72,64,17,49,56,49,34,25,27,50,1
14,57,53,66,34,74,80,60,43,36,69,67,41,61,56,31,36,1
14,42,40,43,60,32,54,63,74,37,61,51,16,26,42,39,50,1
14,20,50,52,52,65,66,48,68,34,36,57,28,34,55,62,22,1
14,66,56,22,46,35,42,61,58,60,49,85,64,52,72,53,36,0
14,53,79,67,29,49,70,64,61,62,61,44,70,51,23,38,43,0
14,56,61,27,47,22,25,30,43,35,33,35,53,62,65,64,37,0
14,41,63,73,45,70,49,82,67,64,42,50,53,77,34,30,51,1
14,71,35,22,39,30,36,34,48,67,55,39,69,25,46,57,41,0
14,63,63,76,81,47,43,55,81,79,58,43,29,63,54,54,42,1
14,35,38,15,31,67,49,47,44,39,60,53,64,60,47,63,18,1
14,68,56,33,67,45,39,64,72,63,59,42,82,86,51,74,70,0
14,34,47,56,60,80,44,61,46,67,45,84,72,68,55,42,64,0
14,65,48,46,45,41,72,46,26,71,38,23,23,45,37,32,33,0
14,47,46,80,54,74,47,40,45,39,69,27,65,44,36,43,38,1
14,43,42,50,33,75,60,47,68,39,40,34,43,69,50,17,56,1
14,41,68,44,48,58,46,85,72,40,35,53,45,26,63,47,69,1
14,44,71,74,69,36,65,75,62,50,67,53,29,54,37,62,75,1
14,58,62,65,79,31,56,71,70,77,40,44,55,68,49,29,57,1
14,71,50,45,47,77,65,74,44,54,49,25,35,64,71,60,39,1
14,41,43,74,36,65,66,35,58,78,66,56,77,66,59,31,67,1
14,41,54,25,47,57,63,24,29,58,50,48,40,62,72,25,63,0
14,48,38,77,51,42,56,22,46,44,71,33,29,17,41,28,34,1
14,64,45,35,79,52,42,49,61,33,30,47,39,55,72,30,49,1
14,29,27,27,49,37,31,64,58,62,51,34,57,50,76,29,44,0
14,46,66,54,57,57,73,70,29,30,33,27,51,63,52,48,67,1
14,29,21,66,29,32,55,42,32,52,48,52,43,64,35,70,21,0
14,63,39,49,69,62,44,76,83,77,30,51,54,49,52,33,67,1
14,32,46,30,55,56,75,60,50,34,54,48,42,18,35,62,28,1
14,34,74,60,63,62,41,45,41,21,39,39,64,43,63,38,32,1
14,28,22,35,28,24,60,54,49,63,23,60,31,61,34,55,50,0
14,44,62,48,52,24,28,45,67,23,40,33,34,40,69,37,20,1
14,47,63,75,51,86,64,40,69,35,42,73,46,75,50,36,55,1
14,41,81,34,66,53,64,49,52,55,34,45,69,16,49,37,51,1
14,61,55,19,67,64,56,54,46,73,54,31,57,74,62,62,79,0
14,64,29,61,38,41,74,39,48,26,27,41,39,24,29,51,69,0
14,30,31,56,26,47,66,27,33,58,38,32,31,46,63,65,72,0
14,38,77,54,67,42,40,31,57,76,47,71,46,74,45,72,47,0
14,69,27,63,69,61,44,42,39,60,40,69,64,72,85,64,40,0
14,50,50,26,37,71,31,40,52,21,20,41,33,17,56,54,30,1
14,52,27,41,68,41,36,65,33,44,58,44,55,40,84,64,52,0
14,33,55,30,38,67,40,68,30,42,47,26,30,17,26,36,61,1
14,22,38,61,58,38,43,53,23,36,42,38,51,75,58,70,52,0
14,41,46,16,53,25,57,61,37,45,50,40,37,44,70,59,77,0
14,46,18,52,55,18,49,54,30,60,44,49,44,43,80,53,27,0
14,67,52,85,66,71,75,36,59,54,44,43,84,68,45,57,41,0
14,60,73,76,32,79,56,68,48,27,50,69,37,49,66,64,43,1
14,38,77,63,64,54,59,48,83,33,58,59,75,53,57,29,38,1
14,68,30,70,56,49,78,75,68,69,60,38,34,38,62,40,67,1
14,19,25,17,25,49,48,47,49,52,39,41,31,64,47,23,61,1
14,44,63,37,64,33,27,56,57,38,49,46,18,18,52,47,23,1
14,52,31,57,72,41,38,24,53,42,50,80,53,50,62,33,70,0
14,77,66,61,75,76,57,33,71,72,33,50,57,80,50,55,51,1
14,58,66,40,15,32,38,46,48,48,61,59,38,48,60,77,28,0
14,80,58,59,58,39,65,44,31,49,27,51,69,22,40,47,58,0
14,44,32,33,66,20,52,42,31,32,73,36,37,57,70,49,52,0
14,51,87,71,44,50,79,61,73,32,67,76,66,63,43,41,48,1
14,71,33,43,39,37,72,51,61,53,37,55,28,19,23,49,59,1
14,23,60,38,59,48,24,32,44,78,62,52,43,37,44,40,68,0
14,35,56,27,28,30,28,59,56,41,63,42,38,71,30,41,62,0
14,54,50,42,57,32,18,19,34,70,31,63,31,38,48,59,41,0
14,54,62,48,27,51,81,62,68,47,51,21,52,27,69,43,58,1
14,54,61,85,43,57,50,86,55,48,32,36,59,68,69,43,61,1
14,71,63,32,65,78,67,83,56,41,55,44,44,55,75,51,79,1
14,69,34,39,61,43,61,37,69,66,40,73,74,66,70,65,37,1
14,57,38,42,42,72,76,46,36,75,55,63,47,87,49,66,45,0
14,73,35,59,63,37,59,33,60,56,34,43,36,35,49,70,21,1
14,61,35,47,78,51,61,70,40,39,29,64,38,48,46,28,69,1
14,55,37,47,30,70,50,39,73,47,49,54,50,89,59,68,78,0
14,40,39,69,71,51,41,74,59,39,33,47,53,34,53,28,73,0
14,55,50,59,30,17,58,42,48,49,66,60,43,73,65,64,27,0
14,50,52,32,69,23,52,54,37,59,15,51,23,42,28,37,41,0
14,34,18,60,39,59,30,39,33,46,45,69,78,41,38,41,46,0
14,30,55,67,51,43,28,38,23,48,29,43,50,33,73,57,67,0
14,64,63,83,57,38,50,46,37,49,57,15,55,29,45,47,64,0
14,59,24,68,69,37,45,57,59,46,36,56,25,63,18,39,53,1
14,32,39,54,69,53,31,59,63,48,26,29,22,63,29,49,42,1
14,21,46,73,56,48,47,65,50,41,35,29,60,63,41,47,20,1
14,44,56,36,62,25,48,75,60,54,40,20,51,44,22,67,35,1
14,22,61,65,65,39,51,44,53,49,21,60,22,28,33,45,56,0
14,35,43,54,48,65,75,52,29,64,31,41,57,39,23,27,49,1
14,57,39,72,27,35,49,28,34,38,42,60,78,70,50,46,37,0
14,58,86,42,35,63,44,50,52,45,54,60,54,26,24,29,46,1
14,60,69,55,33,26,64,55,60,72,38,38,34,48,21,49,35,0
14,23,62,39,69,39,46,38,43,63,67,54,52,32,74,32,58,0
14,55,68,49,72,39,42,85,51,64,61,55,41,34,47,58,18,1
14,41,73,33,71,67,56,45,51,64,32,37,28,33,64,60,32,1
14,29,42,61,65,51,77,51,42,73,84,57,56,57,33,76,63,0
14,29,38,43,77,64,54,49,65,30,22,51,54,34,34,46,68,1
14,47,66,63,64,37,40,77,48,49,37,25,31,65,39,55,64,1
14,30,42,77,63,63,53,37,47,72,77,55,61,64,79,50,37,0
14,79,81,59,51,63,59,36,65,48,48,46,74,40,51,35,78,0
14,32,66,66,59,38,65,63,77,35,54,52,27,40,44,74,53,0
14,38,46,69,65,63,37,77,55,53,71,35,48,22,51,54,34,1
14,57,72,34,41,43,33,51,74,23,25,51,43,49,52,61,19,0
14,61,58,52,61,37,33,79,70,49,51,62,37,18,41,54,66,1
14,48,68,44,42,58,70,27,47,70,81,60,68,35,73,44,58,0
14,32,62,34,76,56,39,53,60,64,54,51,50,29,20,36,32,1
14,68,58,34,50,40,35,55,74,41,44,26,35,69,54,36,18,1
14,51,73,69,39,43,58,57,27,31,29,55,37,65,34,62,38,1
14,42,52,48,69,39,29,73,46,62,65,39,75,59,35,78,56,0
14,21,48,31,43,29,59,53,24,41,26,61,76,47,34,52,56,1
14,71,67,56,33,41,48,65,79,58,49,37,48,75,56,40,24,1
14,52,47,56,47,86,41,44,63,51,25,50,34,21,65,47,52,1
14,52,67,55,61,85,60,93,55,31,65,44,47,72,53,55,71,1
14,57,61,70,80,47,78,43,47,76,43,54,44,56,58,53,21,1
14,24,56,59,23,64,39,44,47,19,57,36,30,53,25,20,43,1
14,60,46,44,43,45,25,63,16,36,71,54,67,43,70,34,39,0
14,45,35,63,64,66,60,74,33,50,34,69,60,24,41,33,37,0
14,51,66,35,28,65,42,64,52,29,44,29,40,25,43,48,69,1
14,57,24,60,38,51,71,57,39,61,55,66,81,32,68,51,64,1
14,31,49,40,50,65,41,58,19,38,22,55,35,52,17,20,33,1
14,64,50,53,71,22,40,50,58,58,51,65,92,77,45,58,54,0
14,30,69,68,46,33,41,40,40,17,50,47,27,20,63,35,36,1
14,38,88,64,67,62,62,40,61,44,24,44,60,61,64,67,48,1
14,49,73,59,51,87,46,81,76,41,72,44,65,31,53,62,66,1
14,37,60,15,47,26,50,41,28,49,40,40,34,71,65,62,33,0
14,46,48,31,72,62,35,55,68,23,68,47,49,30,51,34,26,1
14,37,53,49,49,75,35,20,48,15,42,57,20,48,21,28,44,1
14,19,47,51,53,75,59,61,48,56,36,71,73,63,53,59,86,1
14,65,35,49,58,58,72,31,63,59,55,55,64,48,84,86,57,0
14,47,35,38,67,45,69,59,73,43,60,37,52,59,52,34,17,1
14,27,45,39,15,43,44,28,68,56,38,42,69,66,29,43,42,0
14,45,43,28,63,56,76,56,49,52,86,79,72,55,55,47,55,0
14,76,76,46,41,52,49,39,65,48,59,61,24,50,39,56,26,0
14,45,64,83,38,44,69,58,71,36,70,26,64,43,61,46,44,1
14,62,50,96,63,65,53,43,66,54,24,49,60,55,75,66,40,0
14,22,71,36,27,31,33,32,42,40,63,28,54,47,53,27,65,0
14,56,24,42,38,33,45,70,53,52,40,15,33,16,53,32,42,1
14,40,57,20,53,62,28,37,42,55,44,41,25,66,63,67,55,0
14,19,43,40,40,62,67,50,44,67,66,72,26,56,58,60,36,1
14,47,46,51,53,48,18,58,69,65,40,65,48,71,36,74,61,0
14,54,20,21,34,56,22,36,48,79,45,49,59,35,41,46,30,0
14,52,43,49,52,26,17,50,22,55,42,66,34,48,43,67,21,0
14,84,77,51,39,70,63,69,62,76,44,33,67,46,44,73,50,1
14,62,30,29,45,58,26,25,38,51,49,65,58,45,31,31,69,0
14,61,52,64,39,89,62,68,72,72,33,45,46,63,62,62,34,1
14,43,44,28,40,61,65,63,32,62,83,52,69,52,28,51,52,0
14,64,54,35,75,63,70,31,50,57,40,40,59,34,27,68,36,0
14,25,35,59,22,46,49,47,64,45,76,56,64,66,46,27,56,1
14,28,49,43,45,63,17,25,36,43,41,61,24,49,74,50,48,0
14,58,21,36,35,63,53,50,29,55,45,61,46,24,62,75,61,0
14,40,25,35,64,44,27,15,49,61,44,62,43,63,43,19,54,0
14,69,36,39,44,31,33,56,65,36,42,22,55,60,21,32,24,1
14,62,46,51,43,85,49,50,40,38,45,22,49,47,69,53,29,0
14,45,55,29,32,41,65,19,46,38,72,60,44,61,31,67,45,0
14,76,50,84,52,62,70,74,37,37,34,62,83,46,61,53,59,1
14,38,69,18,42,26,39,49,27,32,42,46,32,62,75,39,58,0
14,30,68,38,33,67,57,64,54,61,42,63,45,39,34,22,30,1
14,44,57,33,60,72,43,33,69,67,75,71,83,56,47,45,49,0
14,27,48,56,51,32,48,27,67,53,71,70,52,74,27,54,46,0
14,67,46,43,49,57,60,18,36,48,38,47,70,53,61,83,53,0
14,74,36,38,57,30,41,49,39,75,28,47,56,58,55,53,68,0
14,46,58,52,50,91,66,68,79,44,55,51,67,67,55,72,28,1
14,43,48,39,39,31,71,54,67,30,43,16,65,40,49,25,44,1
14,61,52,18,44,64,52,52,55,56,57,70,69,81,53,30,66,0
14,73,54,49,75,50,72,86,52,64,58,62,22,54,57,47,65,1
14,33,69,22,34,47,31,43,47,60,31,49,57,76,57,39,40,0
14,44,60,55,57,23,30,50,20,53,70,21,47,55,62,65,50,0
14,59,21,51,60,48,34,60,55,54,57,35,56,73,86,59,47,1
14,38,43,71,56,55,24,44,41,62,61,70,39,37,77,48,59,0
14,23,46,29,68,32,22,36,41,45,45,71,54,25,65,33,50,0
14,49,38,59,68,26,46,32,64,38,58,15,25,53,31,40,51,1
14,52,65,74,47,42,34,43,77,28,42,51,34,54,58,28,65,1
14,51,62,68,63,70,33,85,58,37,54,67,58,40,26,66,62,1
14,81,56,52,50,34,39,61,60,35,63,23,21,55,44,60,43,0
14,59,55,34,63,85,56,68,78,71,60,23,59,46,70,44,49,1
14,40,66,41,70,73,45,35,52,48,55,50,31,23,28,65,46,1
14,58,45,47,34,36,78,49,29,68,76,38,45,53,55,75,38,0
14,37,73,42,41,69,32,38,47,30,49,22,48,22,47,64,27,0
14,53,61,29,69,47,38,50,69,89,51,54,71,73,45,45,56,0
14,47,57,31,20,65,36,44,35,49,36,53,42,38,75,72,56,0
14,49,70,77,69,73,35,60,77,56,76,45,50,57,52,24,65,1
14,77,65,28,57,59,49,50,55,49,47,44,53,24,38,33,71,1
14,26,65,62,27,34,25,44,43,35,47,55,64,26,49,57,68,0
14,46,59,37,41,24,64,39,69,65,47,59,29,49,75,65,73,0
14,61,92,43,45,55,55,64,70,50,60,44,48,24,71,39,65,0
14,35,53,23,16,37,49,21,50,18,68,49,30,49,58,51,37,0
14,39,51,47,46,34,68,71,25,51,74,54,50,79,34,68,47,0
14,51,67,76,74,77,32,64,63,57,45,43,35,58,87,56,44,1
14,70,45,29,59,76,46,46,41,61,73,45,39,57,73,76,75,1
14,64,66,49,57,51,60,19,41,30,70,65,64,55,66,80,43,0
14,81,46,49,66,65,31,55,44,26,69,32,61,44,37,34,47,0
14,64,51,36,63,32,51,34,21,45,55,38,67,69,64,35,72,0
14,65,63,66,25,40,56,46,47,83,38,58,73,62,54,60,75,0
14,43,51,81,32,42,51,38,58,70,32,56,74,55,67,77,48,0
14,25,48,49,42,73,54,47,24,36,20,15,52,35,40,39,57,0
14,40,33,18,66,25,33,37,36,28,61,50,56,28,70,42,37,0
14,62,53,55,59,48,21,54,72,61,66,63,58,81,64,36,81,0
14,54,66,71,49,85,60,71,38,60,70,30,40,39,69,56,45,1
14,67,33,73,73,72,55,71,50,54,66,45,38,39,38,52,78,1
14,62,44,62,63,53,21,63,47,39,69,41,26,50,28,56,27,1
14,45,34,68,66,43,46,58,26,42,62,45,85,56,54,77,46,1
14,73,23,41,43,38,22,43,45,47,72,35,54,32,46,72,53,0
14,49,50,63,31,75,70,65,38,63,28,39,57,40,56,59,22,1
14,17,43,33,31,53,37,48,62,36,63,24,49,58,60,68,50,0
14,81,38,59,44,41,60,71,72,54,47,46,72,39,21,49,60,0
14,62,45,69,53,63,37,36,76,37,78,58,46,35,44,27,44,1
14,33,59,36,67,59,43,35,65,24,63,45,55,29,50,38,23,1
14,33,45,21,54,50,27,54,16,65,41,58,41,16,54,52,56,0
14,39,43,72,60,26,35,54,34,58,70,59,32,34,73,66,44,0
14,57,90,50,49,60,72,43,45,46,54,58,44,25,36,67,65,1
14,47,40,63,17,31,56,31,36,60,50,35,35,37,73,55,70,0
14,54,51,63,36,46,65,51,17,58,54,22,29,36,49,19,29,1
14,48,52,15,56,55,57,52,39,46,22,30,55,49,17,39,22,1
14,60,60,49,53,66,26,50,73,27,64,34,65,54,46,26,45,1
14,42,65,34,54,32,60,32,20,76,49,58,69,39,36,58,41,0
14,63,60,48,58,41,49,16,47,41,32,18,37,28,68,35,51,1
14,31,59,79,59,36,45,56,61,61,49,52,22,30,64,52,28,1
14,46,70,74,74,51,48,56,37,43,60,41,47,63,29,25,61,1
14,47,42,48,71,62,61,60,24,42,80,68,60,66,55,82,39,0
14,42,61,74,49,72,57,33,40,41,17,52,48,39,36,70,42,1
14,40,70,53,48,48,45,81,70,31,44,30,62,56,30,46,65,1
14,37,83,52,57,43,47,42,40,67,58,64,44,76,65,29,72,1
14,35,33,64,71,55,64,42,63,49,36,53,37,27,44,77,37,1
14,64,50,68,45,90,72,54,61,52,47,45,64,58,43,81,34,1
14,42,21,46,67,34,41,55,33,54,61,55,79,41,57,32,40,1
14,55,53,41,27,39,68,21,38,47,52,68,32,74,66,37,45,0
14,36,72,45,33,44,72,67,57,46,70,81,58,63,36,78,67,0
14,35,37,58,49,52,56,28,77,53,67,39,40,27,37,23,26,0
14,64,51,43,69,24,39,34,34,36,19,18,33,34,60,23,51,0
14,23,49,46,68,54,32,65,39,42,73,55,76,51,57,56,33,1
14,32,53,53,34,53,66,21,56,55,63,67,66,46,27,70,54,0
14,69,20,54,49,57,70,46,56,59,44,57,74,87,73,50,58,0
14,61,19,53,36,35,62,29,44,24,69,46,50,60,60,43,66,0
14,65,43,60,57,58,22,37,53,73,70,51,50,42,47,56,84,0
14,20,52,28,44,31,22,57,57,52,37,52,29,34,52,70,61,0
14,72,53,75,66,45,32,60,74,35,70,25,58,39,47,57,64,1
14,75,46,36,48,35,68,57,43,37,53,50,59,21,46,20,42,1
14,23,41,16,49,56,53,59,41,77,31,34,48,63,66,49,53,0
14,42,55,69,24,51,66,34,53,55,46,26,27,62,44,31,21,1
14,30,59,43,80,49,46,48,57,20,47,35,60,53,31,31,65,1
14,42,32,61,19,30,60,53,39,47,39,82,57,37,63,45,50,1
14,38,52,62,38,30,68,29,61,83,70,38,55,47,65,41,63,0
14,36,18,30,49,59,24,47,57,57,45,31,60,45,47,77,40,0
14,44,25,32,27,51,63,33,15,65,52,48,49,21,30,52,65,0
14,52,17,54,49,27,37,24,29,66,23,67,43,40,39,42,49,0
15,43,61,54,34,52,63,32,23,65,42,69,67,79,44,36,52,0
15,46,17,64,30,47,25,31,47,55,50,35,36,76,59,43,36,0
15,43,48,43,59,62,65,58,19,90,67,54,38,61,60,54,52,0
15,38,64,65,41,59,65,23,56,61,25,34,50,36,49,56,20,1
15,75,48,40,42,56,67,35,60,42,43,78,64,65,69,54,82,0
15,35,43,39,29,30,40,74,22,67,42,56,45,28,62,29,50,0
15,35,53,35,45,36,47,79,58,50,74,49,68,84,56,41,55,0
15,69,59,26,44,48,55,42,74,39,21,21,56,40,64,50,47,0
15,57,44,68,40,75,42,72,72,46,21,46,59,41,39,56,73,1
15,66,39,43,30,75,56,56,56,68,41,50,77,68,70,47,87,0
15,79,43,53,29,52,56,50,34,55,52,42,35,18,59,37,19,1
15,35,52,40,41,63,64,58,76,46,67,52,62,76,86,78,51,0
15,54,61,72,42,66,25,50,45,52,42,65,41,39,36,15,38,1
15,67,42,63,23,69,60,49,55,27,75,44,43,33,43,36,49,1
15,45,48,33,35,67,31,49,68,41,80,72,69,35,53,60,49,0
15,43,48,61,64,82,48,48,79,69,52,43,55,28,62,29,59,1
15,52,61,48,29,54,84,55,47,62,37,64,58,76,86,59,67,0
15,41,40,33,27,64,35,16,52,48,41,28,28,57,67,60,48,0
15,65,70,67,55,48,56,25,48,87,49,52,77,59,42,71,75,0
15,75,52,33,60,52,50,51,77,50,68,47,26,66,42,48,27,1
15,53,70,20,45,64,37,41,46,80,72,39,56,42,61,45,51,0
15,44,79,60,57,27,48,46,61,51,65,68,81,84,51,42,58,0
15,25,70,52,58,55,39,57,27,57,57,43,90,51,55,63,48,0
15,61,45,53,74,41,29,49,33,37,34,64,36,25,21,53,39,1
15,86,41,50,75,50,66,55,66,39,74,53,49,33,75,51,39,1
15,58,44,34,76,49,53,37,70,41,37,61,21,52,55,28,57,1
15,67,38,55,50,59,38,27,22,43,58,60,64,42,32,75,61,0
15,73,74,55,52,38,74,78,45,31,49,46,80,51,39,54,60,1
15,52,53,52,92,74,56,65,57,47,54,53,27,40,48,68,76,0
15,53,34,27,70,52,59,33,52,27,21,21,30,35,38,57,60,1
15,42,26,51,75,57,46,67,58,65,63,45,71,62,91,45,62,0
15,38,44,65,27,22,59,51,27,45,81,48,64,44,42,40,38,0
15,35,54,15,39,32,39,46,68,38,46,39,47,39,74,69,71,0
15,55,37,64,72,87,74,62,51,64,65,52,51,48,57,58,20,1
15,48,48,46,83,33,57,41,39,72,71,49,70,65,46,34,65,0
15,46,59,33,31,60,16,33,42,43,54,61,62,45,23,63,38,0
15,91,64,75,42,59,46,57,70,55,53,25,55,80,49,48,47,1
15,51,54,45,78,43,63,25,54,32,29,21,55,33,58,43,55,1
15,70,52,83,66,40,41,67,45,59,41,55,50,69,21,37,51,1
15,16,55,25,39,52,36,52,27,25,36,49,48,44,46,81,51,0
15,42,59,30,41,65,60,66,35,56,63,63,78,59,68,28,65,0
15,77,51,76,34,67,43,69,53,46,27,41,65,40,41,57,69,0
15,50,37,30,41,43,21,71,48,64,19,62,55,54,54,55,57,0
15,76,31,38,37,43,58,45,39,47,32,61,66,49,48,85,60,0
15,61,42,75,65,32,58,37,45,43,37,73,34,51,39,24,25,1
15,54,42,56,23,69,67,57,47,46,27,44,56,35,25,72,39,1
15,54,38,51,24,43,68,26,52,40,30,54,62,70,51,65,75,0
15,62,35,50,63,55,50,58,85,41,53,57,56,18,37,59,60,1
15,49,39,26,39,64,65,71,51,46,60,15,60,37,39,34,44,0
15,36,47,61,73,58,42,75,73,41,33,49,35,54,64,32,72,1
15,57,47,74,31,51,37,63,42,26,59,15,54,41,52,52,31,1
15,37,66,62,45,24,39,46,23,72,35,60,37,73,40,49,45,0
15,52,42,30,75,60,44,75,50,84,56,80,69,38,57,65,63,0
15,46,49,37,30,26,32,71,30,77,51,34,34,48,64,65,42,0
15,51,56,34,80,49,60,69,48,38,66,52,45,33,65,27,37,1
15,57,22,68,55,53,65,33,60,67,57,77,64,72,30,62,62,0
15,18,59,47,57,29,45,37,58,60,28,59,31,48,62,56,74,0
15,65,56,36,51,83,76,71,56,64,51,25,40,42,59,54,73,1
15,25,62,34,62,37,51,40,68,24,33,46,30,36,67,27,29,1
15,47,50,45,64,83,60,39,39,67,37,28,34,33,48,29,62,1
15,67,48,70,69,48,63,32,36,73,73,36,87,53,58,60,73,0
15,65,52,43,33,50,36,57,78,52,48,32,36,22,48,22,68,1
15,27,44,57,26,58,39,64,47,63,69,46,65,55,73,40,33,0
15,37,53,27,52,55,33,15,43,34,34,55,61,44,37,66,71,0
15,64,69,72,47,35,63,33,51,50,53,80,76,50,54,67,84,0
15,68,37,82,63,73,61,46,60,48,49,48,55,38,32,80,58,1
15,56,69,63,44,65,67,46,28,48,39,20,46,60,41,68,44,1
15,51,35,42,48,25,18,15,48,37,23,60,63,47,50,61,26,0
15,59,61,62,40,56,84,39,61,64,34,44,60,65,34,31,58,1
15,42,67,51,55,70,45,60,21,54,55,54,45,87,71,53,75,0
15,47,76,70,78,60,36,50,62,40,49,62,34,75,28,60,48,0
15,63,44,71,59,59,94,52,57,42,64,70,22,60,50,48,61,0
15,18,55,65,50,52,69,54,52,79,54,68,56,55,36,78,66,0
15,33,61,57,50,33,79,38,42,40,58,87,46,53,77,53,62,0
15,52,46,66,59,65,62,26,72,30,54,60,55,35,23,46,68,1
15,44,46,34,83,53,58,60,54,57,56,84,46,52,50,79,80,0
15,64,37,42,54,60,31,51,75,27,27,41,28,56,55,64,33,1
15,70,34,35,35,42,44,66,66,57,66,73,36,34,58,67,77,0
15,73,67,58,73,81,52,38,45,56,44,63,27,78,54,47,44,1
15,70,58,51,44,71,46,27,68,36,69,56,23,37,38,54,45,1
15,26,67,40,45,38,20,52,34,55,48,28,61,54,60,33,73,0
15,30,36,30,54,16,63,45,23,66,49,37,30,64,40,59,35,0
15,33,21,47,34,46,47,36,69,50,49,31,27,69,57,68,61,0
15,57,47,61,42,50,82,37,67,47,21,67,33,55,55,50,48,1
15,55,64,77,33,38,41,48,66,27,53,32,36,69,27,50,37,1
15,59,85,68,53,38,69,72,58,69,41,41,47,60,36,44,73,1
15,41,81,53,72,50,65,66,37,57,26,43,54,44,70,63,33,1
15,75,60,41,61,35,66,77,61,42,29,57,70,32,42,55,59,1
15,47,70,52,69,61,70,44,29,36,56,67,75,75,76,77,65,0
15,49,51,28,37,53,23,51,15,47,27,40,61,24,55,60,66,0
15,67,48,57,30,36,58,37,71,55,60,45,15,34,51,26,42,1
15,49,78,55,70,48,50,49,32,48,43,25,40,68,36,25,62,0
15,69,41,30,32,59,50,57,37,37,69,38,45,22,23,25,44,1
15,49,66,73,47,68,33,44,63,43,40,27,34,65,35,53,65,1
15,39,45,47,76,24,58,47,42,58,61,72,80,46,36,64,45,0
15,42,77,35,65,68,44,55,54,45,22,44,64,34,32,58,62,0
15,53,50,24,61,65,60,39,69,77,69,54,72,64,41,44,80,0
15,63,50,42,58,20,61,57,41,56,40,20,62,29,32,34,47,1
15,60,66,38,34,20,32,37,34,69,55,51,32,55,24,54,64,0
15,40,81,56,67,65,44,51,74,67,57,40,30,33,72,50,48,1
15,55,59,31,59,27,42,70,44,43,46,24,63,44,21,26,51,1
15,85,49,50,77,79,49,49,67,51,55,72,36,48,64,72,29,1
15,58,26,65,48,22,41,44,38,47,81,40,63,37,49,65,39,0
15,23,25,30,45,33,65,57,35,72,24,54,50,68,43,50,36,0
15,62,62,77,34,74,47,38,57,65,55,31,39,72,45,48,26,1
15,80,49,48,49,33,65,39,67,57,52,86,58,73,79,53,44,0
15,39,66,63,74,46,71,42,71,58,42,43,29,47,77,60,49,1
